#Time	x(km)		y(km)		z(km)		alt(km)	    relVel		dwnrng(km)	 Q(kPa)	   Fuel(tons) dV_tot	  dV_grav	  dv_drag		 throttle	accel (g's)	      aoa
 98.02	-2681.667	-4530.720	 3631.187	  17.509	 522.786	4.112	    17.969	   185.516	  1493.071	     0.000	     0.000	     1.000	     2.072	     0.102	    67.481	    67.583
 99.02	-2681.972	-4531.137	 3631.301	  17.996	 534.219	4.316	    17.383	   183.401	  1513.828	     0.000	     0.000	     1.000	     2.090	     0.020	    67.075	    67.095
100.02	-2682.284	-4531.562	 3631.413	  18.492	 545.856	4.527	    16.789	   181.286	  1534.740	     0.000	     0.000	     1.000	     2.108	     0.061	    66.672	    66.732
101.02	-2682.605	-4531.997	 3631.524	  18.998	 557.700	4.747	    16.190	   179.171	  1555.808	     0.000	     0.000	     1.000	     2.126	     0.100	    66.270	    66.371
102.02	-2682.934	-4532.441	 3631.634	  19.513	 569.753	4.975	    15.586	   177.056	  1577.034	     0.000	     0.000	     1.000	     2.145	     0.020	    65.871	    65.891
103.02	-2683.271	-4532.895	 3631.743	  20.037	 582.016	5.211	    14.979	   174.941	  1598.419	     0.000	     0.000	     1.000	     2.163	     0.060	    65.475	    65.534
104.02	-2683.616	-4533.358	 3631.850	  20.571	 594.492	5.457	    14.312	   172.827	  1619.965	     0.000	     0.000	     1.000	     2.182	     0.099	    65.081	    65.179
105.02	-2683.970	-4533.832	 3631.955	  21.115	 607.182	5.711	    13.650	   170.712	  1641.674	     0.000	     0.000	     1.000	     2.201	     0.019	    64.689	    64.709
106.02	-2684.332	-4534.316	 3632.058	  21.668	 620.087	5.974	    12.996	   168.597	  1663.547	     0.000	     0.000	     1.000	     2.220	     0.058	    64.301	    64.359
107.02	-2684.704	-4534.809	 3632.160	  22.232	 633.210	6.247	    12.351	   166.482	  1685.587	     0.000	     0.000	     1.000	     2.239	     0.097	    63.915	    64.011
